# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Tue Sep 27 22:08:09 2022
#
# User preference: *
#
# CONSTRAINT:  where (default_flag = 1)
# CONSTRAINT:  order by sy_pnum desc
#
# COLUMN default_flag:   Default Parameter Set
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN discoverymethod: Discovery Method
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au])
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_masse:       Planet Mass [Earth Mass]
# COLUMN pl_masseerr1:   Planet Mass [Earth Mass] Upper Unc.
# COLUMN pl_masseerr2:   Planet Mass [Earth Mass] Lower Unc.
# COLUMN pl_masselim:    Planet Mass [Earth Mass] Limit Flag
# COLUMN pl_dens:        Planet Density [g/cm**3]
# COLUMN pl_denserr1:    Planet Density Upper Unc. [g/cm**3]
# COLUMN pl_denserr2:    Planet Density Lower Unc. [g/cm**3]
# COLUMN pl_denslim:     Planet Density Limit Flag
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_insolerr1:   Insolation Flux Upper Unc. [Earth Flux]
# COLUMN pl_insolerr2:   Insolation Flux Lower Unc. [Earth Flux]
# COLUMN pl_insollim:    Insolation Flux Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN ttv_flag:       Data show Transit Timing Variations
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_meterr1:     Stellar Metallicity Upper Unc. [dex]
# COLUMN st_meterr2:     Stellar Metallicity Lower Unc. [dex]
# COLUMN st_metlim:      Stellar Metallicity Limit Flag
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_loggerr1:    Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN st_loggerr2:    Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN st_logglim:     Stellar Surface Gravity Limit Flag
# COLUMN st_age:         Stellar Age [Gyr]
# COLUMN st_ageerr1:     Stellar Age Upper Unc. [Gyr]
# COLUMN st_ageerr2:     Stellar Age Lower Unc. [Gyr]
# COLUMN st_agelim:      Stellar Age Limit Flag
# COLUMN st_dens:        Stellar Density [g/cm**3]
# COLUMN st_denserr1:    Stellar Density Upper Unc. [g/cm**3]
# COLUMN st_denserr2:    Stellar Density Lower Unc. [g/cm**3]
# COLUMN st_denslim:     Stellar Density Limit Flag
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
#
default_flag,sy_snum,sy_pnum,discoverymethod,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_age,st_ageerr1,st_ageerr2,st_agelim,st_dens,st_denserr1,st_denserr2,st_denslim,sy_dist,sy_disterr1,sy_disterr2
1,1,1,Transit,1.35413300,0.00000100,-0.00000100,0,0.023000,0.000300,-0.000300,0,13.092,0.336,-0.336,0,427.46300,47.67200,-47.67200,0,1.05000,0.14000,-0.14000,0,0.000000,,,0,,,,,1577,31,-31,0,0,K,5227.00,95.00,-95.00,0,0.90,0.02,-0.02,0,0.88,0.04,-0.04,0,0.150,0.050,-0.050,0,4.48,0.02,-0.02,0,9.700,2.900,-2.900,0,,,,,341.9250000,3.6740000,-3.5980000
1,1,1,Transit,4.72281240,0.00000520,-0.00000520,0,0.050250,0.000420,-0.000420,0,10.682,0.538,-0.325,0,870.85420,34.96130,-34.96130,0,3.89000,0.45000,-0.45000,0,0.079000,0.026000,-0.026000,0,,,,,858,24,-17,0,0,K V,4803.00,55.00,-55.00,0,0.69,0.03,-0.02,0,0.76,0.02,-0.02,0,0.000,0.040,-0.040,0,4.64,0.03,-0.03,0,,,,,3.2800,0.2500,-0.3900,0,229.5180000,1.6120000,-1.5900000
1,1,1,Transit,2.16051560,0.00000450,-0.00000450,0,0.033970,0.000470,-0.000470,0,20.849,3.363,-4.484,0,467.21010,22.88376,-22.88376,0,0.29000,0.30000,-0.10000,0,0.114000,,,1,,,,,1654,54,-54,0,0,G V,5780.00,120.00,-120.00,0,1.20,0.06,-0.08,0,1.12,0.05,-0.05,0,0.280,0.070,-0.070,0,4.33,0.04,-0.04,0,4.200,1.500,-1.500,0,0.9100,0.2000,-0.1100,0,639.0040000,9.6090000,-9.3340000
1,1,1,Transit,1.34849780,0.00000090,-0.00000090,0,0.023800,0.001000,-0.001000,0,15.637,0.639,-0.639,0,718.29580,54.03110,-54.03110,0,1.03000,0.15000,-0.15000,0,0.000000,,,0,,,,,2166,53,-53,0,0,,6125.00,94.00,-94.00,0,1.12,0.04,-0.05,0,1.07,0.03,-0.05,0,-0.229,0.058,-0.058,0,4.37,0.04,-0.04,0,3.700,2.000,-1.800,0,,,,,494.1820000,12.4680000,-11.8800000
1,1,1,Transit,4.29864320,0.00000450,-0.00000450,0,0.051630,0.000600,-0.000600,0,14.123,1.121,-1.121,0,194.82979,13.34886,-13.34886,0,0.38000,0.10000,-0.10000,0,0.176000,,,1,,,,,1277,42,-42,0,0,G,5715.00,73.00,-73.00,0,1.11,0.07,-0.07,0,0.99,0.04,-0.04,0,0.020,0.050,-0.050,0,4.35,0.05,-0.05,0,7.500,1.900,-1.900,0,1.0300,0.2000,-0.2000,0,471.1580000,9.1250000,-8.7900000
1,1,1,Transit,3.30238810,0.00000760,-0.00000760,0,0.047350,0.001330,-0.000680,0,19.616,2.354,-2.354,0,206.58950,24.15508,-24.15508,0,0.15300,0.04200,-0.04200,0,0.245000,,,1,,,,,1918,61,-61,0,0,F,6071.00,81.00,-81.00,0,2.04,0.15,-0.11,0,1.30,0.11,-0.06,0,-0.020,0.050,-0.050,0,3.94,0.05,-0.05,0,4.040,0.620,-0.940,0,0.2180,0.0340,-0.0340,0,861.8430000,25.2180000,-23.8470000
1,1,1,Transit,4.63703800,0.00001400,-0.00001400,0,0.061100,0.000680,-0.000680,0,16.814,2.242,-1.233,0,168.44990,41.31790,-41.31790,0,0.18000,0.08300,-0.05700,0,0.581000,,,1,,,,,1659,66,-46,0,0,F,6438.00,64.00,-64.00,0,1.74,0.17,-0.10,0,1.42,0.05,-0.05,0,0.090,0.040,-0.040,0,4.11,0.05,-0.05,0,2.300,0.220,-0.220,0,0.3790,0.0640,-0.0640,0,816.9880000,41.0720000,-37.3810000
1,1,1,Transit,3.18107810,0.00000390,-0.00000390,0,0.041310,0.000530,-0.000530,0,13.384,0.785,-0.785,0,213.58176,27.65121,-27.65121,0,0.48000,0.11000,-0.11000,0,0.202000,,,1,,,,,1253,35,-35,0,0,G,5498.00,84.00,-84.00,0,0.92,0.04,-0.04,0,0.93,0.04,-0.04,0,0.010,0.060,-0.060,0,4.48,0.04,-0.04,0,6.200,2.800,-2.800,0,1.6700,0.2200,-0.2200,0,535.3830000,7.9260000,-7.7030000
1,1,1,Transit,4.60587490,0.00000630,-0.00000630,0,0.054750,0.000880,-0.000880,0,14.022,0.684,-0.684,0,207.54299,20.02329,-20.02329,0,0.41100,0.06000,-0.06000,0,0.158000,,,1,,,,,1212,30,-30,0,0,G,5670.00,110.00,-110.00,0,1.07,0.04,-0.04,0,1.03,0.05,-0.05,0,0.160,0.080,-0.080,0,4.39,0.03,-0.03,0,5.500,2.600,-1.700,0,1.1700,0.1100,-0.1100,0,353.8910000,4.9860000,-4.8520000
1,1,1,Transit,3.54785100,0.00000500,-0.00000500,0,0.048500,0.000400,-0.000600,0,15.480,0.392,-0.392,0,340.38200,43.22300,-43.22300,0,0.51000,0.07000,-0.07000,0,0.000000,,,0,,,,,1648,24,-24,0,0,F,6351.00,76.00,-76.00,0,1.40,0.03,-0.03,0,1.21,0.04,-0.04,0,-0.157,0.070,-0.070,0,4.22,0.01,-0.01,0,3.200,0.600,-0.400,0,,,,,411.2110000,7.8960000,-7.6080000
1,2,1,Transit,3.17435160,0.00000260,-0.00000260,0,0.043540,0.000420,-0.000420,0,13.171,0.583,-0.583,0,224.38798,12.39537,-12.39537,0,0.54300,0.07600,-0.07600,0,0.096000,,,1,,,,,1414,32,-32,0,0,G,5943.00,70.00,-70.00,0,1.06,0.04,-0.04,0,1.09,0.03,-0.03,0,0.060,0.050,-0.050,0,4.42,0.03,-0.03,0,2.300,1.200,-1.200,0,1.2900,0.1400,-0.1400,0,342.1400000,2.9360000,-2.8880000
1,1,1,Transit,3.37796000,0.00001200,-0.00001200,0,0.047800,0.001200,-0.001200,0,18.383,2.466,-2.466,0,279.69040,38.13960,-38.13960,0,0.24300,0.12400,-0.08800,0,0.233000,,,1,,,,,1823,81,-81,0,0,,6050.00,120.00,-120.00,0,1.87,0.18,-0.18,0,1.27,0.10,-0.10,0,0.000,0.070,-0.070,0,4.00,0.07,-0.07,0,4.300,1.100,-1.100,0,0.2750,0.0820,-0.0590,0,773.9740000,20.3170000,-19.3210000
1,1,1,Transit,2.81265480,0.00000550,-0.00000550,0,0.040240,0.000530,-0.000530,0,14.000,1.614,-1.076,0,292.40360,31.78300,-31.78300,0,0.58000,0.16000,-0.16000,0,0.471000,,,1,,,,,1437,58,-58,0,0,,5700.00,110.00,-110.00,0,1.10,0.10,-0.06,0,1.10,0.04,-0.04,0,0.390,0.050,-0.050,0,4.40,0.06,-0.06,0,3.500,1.800,-1.800,0,1.1700,0.2200,-0.2200,0,745.1160000,17.5030000,-16.7310000
1,1,1,Transit,2.54955510,0.00000610,-0.00000610,0,0.037270,0.000370,-0.000370,0,13.787,1.255,-0.908,0,378.85336,16.84499,-16.84499,0,0.79000,0.19000,-0.19000,0,0.080000,,,1,,,,,1429,38,-38,0,0,,5659.00,85.00,-85.00,0,1.02,0.05,-0.04,0,1.06,0.03,-0.03,0,0.290,0.050,-0.050,0,4.45,0.04,-0.04,0,3.000,1.700,-1.700,0,1.4000,0.1600,-0.1600,0,248.4600000,2.1640000,-2.1270000
1,1,1,Transit,2.10616070,0.00000470,-0.00000470,0,0.031660,0.000340,-0.000340,0,16.029,2.130,-2.130,0,299.07803,22.88376,-22.88376,0,0.40000,0.19000,-0.13000,0,0.108000,,,1,,,,,1445,42,-42,0,0,,5380.00,73.00,-73.00,0,0.98,0.05,-0.05,0,0.95,0.03,-0.03,0,0.250,0.070,-0.070,0,4.43,0.04,-0.04,0,7.700,2.700,-2.700,0,1.4400,0.2200,-0.2200,0,508.8420000,3.8960000,-3.8960000
1,1,1,Transit,1.82099930,0.00000160,-0.00000160,0,0.031990,0.000330,-0.000330,0,16.410,0.773,-0.493,0,388.38826,24.79074,-24.79074,0,0.48400,0.04200,-0.07000,0,0.306000,,,1,,,,,2037,43,-43,0,0,,6300.00,100.00,-100.00,0,1.43,0.06,-0.04,0,1.32,0.04,-0.04,0,0.210,0.060,-0.060,0,4.24,0.02,-0.02,0,2.130,0.510,-0.510,0,0.6280,0.0450,-0.0610,0,514.5550000,10.1990000,-9.8170000
1,1,1,Transit,4.17518600,0.00003300,-0.00003300,0,0.052300,0.000600,-0.000600,0,12.920,0.380,-0.380,0,,,,,,,,,,,,,,,,,1203,25,-24,0,0,,5950.00,83.00,-83.00,0,1.10,0.03,-0.03,0,1.10,0.04,-0.04,0,0.150,0.060,-0.060,0,4.40,0.03,-0.03,0,,,,,1.1900,0.0830,-0.0800,0,856.4360000,21.8740000,-20.8290000
1,2,1,Transit,4.33153660,0.00000410,-0.00000410,0,0.049130,0.000330,-0.000230,0,6.793,0.179,-0.179,0,31.46517,13.34886,-13.34886,0,0.55000,0.24000,-0.24000,0,0.000000,,,0,229.70,13.80,-10.60,0,1085,16,-12,0,0,,5326.00,44.00,-44.00,0,0.88,0.02,-0.01,0,0.84,0.02,-0.01,0,0.051,0.029,-0.029,0,4.48,0.02,-0.02,0,11.460,0.790,-1.450,0,,,,,211.8960000,2.8030000,-2.7330000
1,1,1,Transit,4.37502100,0.00001000,-0.00001000,0,0.050360,0.000300,-0.000230,0,6.882,0.191,-0.191,0,23.51942,3.49613,-3.49613,0,0.40300,0.07100,-0.07100,0,0.000000,,,0,464.70,15.00,-15.00,0,1294,10,-10,0,0,,5732.00,25.00,-25.00,0,1.10,0.02,-0.02,0,0.89,0.02,-0.01,0,-0.102,0.043,-0.043,0,4.30,0.01,-0.01,0,11.890,0.600,-0.600,0,,,,,343.5250000,5.1220000,-4.9760000
1,1,1,Transit,4.57763480,0.00000730,-0.00000730,0,0.060070,0.000580,-0.000580,0,17.598,1.345,-1.345,0,200.23290,41.31790,-41.31790,0,0.20200,0.07200,-0.05100,0,0.275000,,,1,,,,,1645,43,-43,0,0,,6572.00,83.00,-83.00,0,1.62,0.09,-0.09,0,1.38,0.04,-0.04,0,0.000,0.044,-0.044,0,4.16,0.04,-0.04,0,2.060,0.300,-0.300,0,0.4570,0.0750,-0.0560,0,878.5210000,79.9230000,-67.7870000
1,1,1,Transit,2.51672900,0.00000200,-0.00000200,0,0.036200,0.000200,-0.000200,0,11.433,0.415,-0.415,0,420.47100,8.89900,-8.89900,0,1.55000,0.16000,-0.16000,0,0.013000,0.016000,-0.016000,0,,,,,1315,21,-21,0,0,G,5403.00,50.00,-50.00,0,0.93,0.02,-0.02,0,1.00,0.02,-0.02,0,0.430,0.080,-0.080,0,4.51,0.02,-0.02,0,2.100,1.600,-1.600,0,,,,,416.4590000,2.7260000,-2.6910000
1,1,1,Transit,3.26427360,0.00000580,-0.00000580,0,0.049970,0.000740,-0.000740,0,17.710,1.793,-1.345,0,505.34970,76.27920,-76.27920,0,0.49000,0.13000,-0.13000,0,0.312000,,,1,,,,,2101,69,-69,0,0,,6460.00,130.00,-130.00,0,2.26,0.18,-0.11,0,1.56,0.07,-0.07,0,0.010,0.077,-0.077,0,3.92,0.04,-0.04,0,2.070,0.340,-0.340,0,0.1890,0.0270,-0.0270,0,1342.2900000,31.8000000,-30.3900000
1,1,1,Transit,4.19364900,0.00001300,-0.00001300,0,0.058300,0.001500,-0.001000,0,14.908,3.251,-2.242,0,3082.95100,508.52800,-508.52800,0,5.10000,3.30000,-2.30000,0,0.380000,0.110000,-0.110000,0,,,,,1710,170,-120,0,0,,6424.00,91.00,-91.00,0,1.71,0.36,-0.24,0,1.50,0.12,-0.08,0,0.470,0.041,-0.041,0,4.14,0.11,-0.11,0,1.340,0.310,-0.510,0,0.4200,0.1700,-0.1700,0,737.6680000,14.2030000,-13.6850000
1,1,1,Transit,2.29210200,0.00000210,-0.00000210,0,0.036890,0.000650,-0.000650,0,15.693,2.802,-1.569,0,597.52040,47.67450,-47.67450,0,0.83000,0.28000,-0.28000,0,0.229000,,,1,,,,,1856,105,-76,0,0,,6060.00,120.00,-120.00,0,1.48,0.20,-0.12,0,1.27,0.07,-0.07,0,0.220,0.070,-0.070,0,4.20,0.07,-0.07,0,3.260,0.830,-0.830,0,0.5500,0.1300,-0.1300,0,800.3770000,10.5330000,-10.2690000
1,1,1,Transit,4.38884970,0.00000590,-0.00000590,0,0.049440,0.000460,-0.000460,0,13.227,0.560,-0.560,0,82.95363,17.16282,-17.16282,0,0.19100,0.05400,-0.03800,0,0.173000,0.089000,-0.089000,0,,,,,1003,27,-27,0,0,,5099.00,61.00,-61.00,0,0.81,0.03,-0.03,0,0.84,0.02,-0.02,0,0.050,0.041,-0.041,0,4.54,0.04,-0.04,0,8.600,3.000,-4.800,0,2.1800,0.3600,-0.2000,0,362.2730000,2.2590000,-2.2320000
1,1,1,Transit,2.74390040,0.00000320,-0.00000320,0,0.036490,0.000300,-0.000300,0,11.960,1.401,-0.796,0,177.98480,34.96130,-34.96130,0,0.56000,0.19000,-0.19000,0,0.279000,,,1,,,,,1161,34,-34,0,0,,5080.00,100.00,-100.00,0,0.85,0.04,-0.04,0,0.86,0.02,-0.02,0,0.320,0.071,-0.071,0,4.51,0.04,-0.04,0,9.700,2.400,-4.000,0,1.9800,0.2500,-0.2500,0,446.0350000,3.2410000,-3.1960000
1,1,1,Transit,4.18762440,0.00000560,-0.00000560,0,0.055110,0.000690,-0.000690,0,14.415,1.042,-1.042,0,222.48100,47.67450,-47.67450,0,0.41000,0.16000,-0.11000,0,0.240000,,,1,,,,,1518,45,-45,0,0,,6450.00,110.00,-110.00,0,1.31,0.06,-0.06,0,1.27,0.05,-0.05,0,0.020,0.068,-0.068,0,4.30,0.04,-0.04,0,1.520,0.700,-0.700,0,0.7900,0.1000,-0.1000,0,772.1100000,11.3030000,-10.9870000
1,1,1,Transit,4.74237290,0.00000490,-0.00000490,0,0.053670,0.000530,-0.000530,0,10.122,0.650,-0.504,0,54.98459,19.70546,-19.70546,0,0.28000,0.12000,-0.12000,0,0.559000,,,1,,,,,1054,29,-29,0,0,,5495.00,69.00,-69.00,0,0.85,0.04,-0.03,0,0.92,0.03,-0.03,0,-0.060,0.046,-0.046,0,4.54,0.04,-0.04,0,3.000,3.400,-2.100,0,2.1000,0.2200,-0.2900,0,453.8080000,3.9270000,-3.8610000
1,1,1,Transit,3.92280380,0.00000220,-0.00000220,0,0.042690,0.000330,-0.000250,0,12.520,0.157,-0.157,0,117.27927,9.85273,-6.67443,0,0.33100,0.02700,-0.02700,0,0.088000,,,1,87.73,1.94,-1.90,0,853,5,-5,0,0,,4512.00,19.00,-19.00,0,0.66,0.01,-0.01,0,0.67,0.02,-0.01,0,-0.113,0.035,-0.035,0,4.63,0.01,-0.01,0,8.100,2.900,-4.300,0,3.3600,0.1300,-0.0990,0,300.6700000,3.8530000,-3.7590000
1,2,1,Transit,3.13166660,0.00000370,-0.00000370,0,0.037690,0.000110,-0.000110,0,8.967,0.168,-0.168,0,77.23269,6.99226,-9.53490,0,0.58900,0.06700,-0.06700,0,0.162000,,,1,137.60,2.80,-2.70,0,955,5,-5,0,0,,4546.00,23.00,-18.00,0,0.72,0.00,0.00,0,0.73,0.01,-0.01,0,0.186,0.051,-0.051,0,4.59,0.00,0.00,0,11.970,0.420,-0.610,0,2.8040,0.0360,-0.0360,0,263.6090000,1.6690000,-1.6490000
1,1,1,Transit,4.14804670,0.00000370,-0.00000370,0,0.045150,0.000160,-0.000160,0,8.575,0.146,-0.146,0,112.19399,12.07754,-8.58141,0,0.98600,0.09400,-0.09400,0,0.071000,,,1,80.45,1.37,-1.34,0,835,4,-4,0,0,,4405.00,15.00,-15.00,0,0.70,0.01,-0.01,0,0.71,0.01,-0.01,0,0.208,0.053,-0.053,0,4.60,0.01,-0.01,0,10.500,1.400,-2.000,0,2.9610,0.0730,-0.0730,0,324.4130000,2.3870000,-2.3530000
1,1,1,Transit,4.76338700,0.00001000,-0.00001000,0,0.054200,0.000600,-0.000600,0,10.223,0.280,-0.280,0,75.32300,3.81400,-3.91400,0,0.39000,0.04000,-0.04000,0,0.019000,0.019000,-0.019000,0,,,,,1025,17,-17,0,0,G,5304.00,50.00,-50.00,0,0.87,0.02,-0.02,0,0.94,0.03,-0.03,0,0.190,0.080,-0.080,0,4.53,0.02,-0.02,0,3.600,2.600,-1.900,0,,,,,246.3840000,1.7420000,-1.7190000
1,1,1,Transit,3.82970150,0.00000460,-0.00000460,0,0.050460,0.000600,-0.000600,0,12.666,0.841,-0.841,0,123.95370,31.78300,-31.78300,0,0.33000,0.11000,-0.11000,0,0.516000,,,1,,,,,,,,,0,,5990.00,110.00,-110.00,0,1.12,0.06,-0.06,0,1.17,0.04,-0.04,0,,,,,4.41,0.04,-0.04,0,1.200,1.100,-1.100,0,1.1900,0.1600,-0.1600,0,756.7420000,16.9780000,-16.2610000
1,1,1,Transit,3.34887020,0.00000390,-0.00000390,0,0.046390,0.000770,-0.000770,0,15.805,2.130,-2.130,0,244.09344,14.30235,-14.30235,0,0.34000,0.16000,-0.11000,0,0.330000,,,1,,,,,1553,92,-92,0,0,,5758.00,58.00,-58.00,0,1.44,0.18,-0.18,0,1.19,0.06,-0.06,0,,,,,4.20,0.09,-0.09,0,4.740,0.700,-0.510,0,0.5600,0.2200,-0.1600,0,389.5700000,3.9490000,-3.8720000
1,1,1,Transit,1.36665436,0.00000094,-0.00000094,0,0.024980,0.000400,-0.000400,0,15.491,0.964,-0.964,0,711.93920,47.67450,-47.67450,0,1.06000,0.19000,-0.19000,0,0.246000,,,1,,,,,1834,73,-73,0,0,,6010.00,150.00,-150.00,0,1.05,0.06,-0.06,0,1.11,0.05,-0.05,0,,,,,4.45,0.03,-0.03,0,1.200,1.500,-1.100,0,1.3700,0.1800,-0.1800,0,555.1340000,6.0570000,-6.0570000
1,1,1,Transit,3.85377680,0.00000380,-0.00000380,0,0.047530,0.000660,-0.000660,0,15.020,0.628,-0.628,0,189.10885,28.28687,-28.28687,0,0.30300,0.05500,-0.05500,0,0.330000,,,1,,,,,1312,25,-25,0,0,,5644.00,94.00,-94.00,0,1.10,0.03,-0.02,0,0.96,0.04,-0.04,0,,,,,4.34,0.02,-0.02,0,9.000,1.900,-1.900,0,1.0270,0.0500,-0.0710,0,585.7700000,8.5010000,-8.2650000
1,1,1,Transit,2.54418280,0.00000430,-0.00000430,0,0.037630,0.000240,-0.000240,0,11.960,0.583,-0.583,0,241.55080,31.78300,-31.78300,0,0.77000,0.16000,-0.16000,0,0.126000,,,1,,,,,1625,22,-22,0,0,,5702.00,26.00,-26.00,0,1.32,0.04,-0.04,0,1.10,0.02,-0.02,0,0.396,0.031,-0.031,0,4.24,0.02,-0.02,0,6.600,0.760,-0.760,0,0.6780,0.0540,-0.0540,0,748.5850000,22.6650000,-21.3920000
1,1,1,Transit,4.20420010,0.00000330,-0.00000330,0,0.054120,0.000140,-0.000180,0,14.022,0.291,-0.291,0,292.72143,24.15508,-24.15508,0,0.58700,0.06200,-0.06200,0,0.092000,,,1,,,,,1367,10,-10,0,0,,6214.00,36.00,-36.00,0,1.13,0.01,-0.01,0,1.20,0.01,-0.01,0,0.108,0.046,-0.030,0,4.41,0.01,-0.01,0,0.400,0.290,-0.130,0,1.1790,0.0290,-0.0290,0,609.8380000,6.0990000,-5.9820000
1,1,1,Transit,4.32479900,0.00002700,-0.00002700,0,0.060430,0.000220,-0.000220,0,18.921,0.437,-0.616,0,191.33366,11.12405,-11.12405,0,0.15500,0.01700,-0.01300,0,0.019000,,,1,,,,,1902,16,-16,0,0,,6536.00,31.00,-31.00,0,2.20,0.04,-0.04,0,1.57,0.02,-0.02,0,0.190,0.024,-0.024,0,3.95,0.01,-0.01,0,1.894,0.077,-0.077,0,0.2079,0.0090,-0.0090,0,564.4090000,11.5130000,-11.0700000
1,1,1,Transit,2.35062100,0.00000130,-0.00000130,0,0.034930,0.000210,-0.000300,0,12.767,0.314,-0.314,0,1000.21101,23.20159,-23.20159,0,2.65000,0.21000,-0.21000,0,0.028000,,,1,,,,,1413,10,-10,0,0,,5587.00,19.00,-19.00,0,0.96,0.01,-0.01,0,1.03,0.02,-0.03,0,0.268,0.043,-0.043,0,4.48,0.02,-0.02,0,2.500,1.500,-1.100,0,1.6330,0.0750,-0.0750,0,279.4850000,3.1180000,-3.0500000
1,2,1,Transit,4.21808960,0.00000890,-0.00000890,0,0.057980,0.000570,-0.000570,0,12.274,0.695,-0.695,0,327.36490,73.10090,-73.10090,0,0.96000,0.27000,-0.27000,0,0.168000,,,1,,,,,1721,34,-34,0,0,,7175.00,54.00,-54.00,0,1.43,0.06,-0.06,0,1.46,0.04,-0.04,0,,,,,4.29,0.03,-0.03,0,0.310,0.330,-0.200,0,0.7020,0.0700,-0.0700,0,403.5910000,,
1,1,1,Transit,3.32527250,0.00000210,-0.00000210,0,0.036230,0.000420,-0.000570,0,11.187,0.213,-0.213,0,101.38777,22.24810,-22.24810,0,0.39900,0.08900,-0.08900,0,0.000000,,,0,,,,,713,5,-5,0,0,M1 V,3724.00,18.00,-18.00,0,0.57,0.01,-0.01,0,0.57,0.02,-0.03,0,0.200,0.091,-0.091,0,4.68,0.01,-0.01,0,8.100,4.300,-4.300,0,4.3600,0.1500,-0.1500,0,169.3180000,1.0650000,-1.0510000
1,1,1,Transit,3.56082900,0.00003200,-0.00003200,0,0.047080,0.000150,-0.000230,0,12.924,0.594,-0.594,0,210.40346,17.48065,-17.48065,0,0.53700,0.10000,-0.07000,0,0.191000,,,0,903.90,27.50,-26.70,0,1528,11,-11,0,0,,5688.00,20.00,-20.00,0,1.46,0.02,-0.02,0,1.10,0.01,-0.02,0,0.335,0.028,-0.028,0,4.15,0.01,-0.01,0,7.550,0.700,-0.300,0,0.4960,0.0230,-0.0230,0,486.4740000,8.5840000,-8.2960000
1,1,1,Transit,7.81795300,0.00002400,-0.00002400,0,0.079080,0.000330,-0.000330,0,13.395,0.751,-0.751,0,1080.62200,44.49620,-44.49620,0,2.47000,0.44000,-0.44000,0,0.092000,,,0,374.20,8.70,-8.50,0,1226,7,-7,0,0,,5542.00,21.00,-21.00,0,1.66,0.02,-0.02,0,1.08,0.01,-0.01,0,0.247,0.037,-0.037,0,4.03,0.01,-0.01,0,8.900,0.310,-0.410,0,0.3300,0.0140,-0.0140,0,679.7610000,8.7320000,-8.5180000
